"timestamp","name","type","value","date"
"2019-08-24 19:44:06.000","test.openapi.starbucks.com","cname","sbux-integration-oapi-stable-dial.apigee.net","201908"
"2019-08-24 19:44:51.000","test.parity.starbucks.com","cname","ap-parity-test-01.apigee.net","201908"
"2019-08-24 19:44:34.000","test.sei.starbucks.com","cname","test.sei.trafficmanager.net","201908"
"2019-08-24 19:48:34.000","testedqapps.starbucks.com","cname","bigip-testedqapps-starbucks.oracle.com","201908"
"2019-08-24 19:45:01.000","testeses.starbucks.com","cname","testwww.starbucks.com","201908"
"2019-08-24 19:55:18.000","testfederate.starbucks.com","a","98.99.252.110","201908"
"2019-08-24 19:44:36.000","testfrfr.starbucks.com","cname","testwww.starbucks.com","201908"
"2019-08-24 19:49:27.000","testglobalassets.starbucks.com","cname","globalassets.starbucks.com.edgekey.net","201908"
"2019-08-24 19:44:01.000","testglobalsecureui.starbucks.com","a","98.99.254.191","201908"
"2019-08-24 19:45:34.000","testgrel.starbucks.com","cname","testwww.starbucks.com","201908"
"2019-08-24 19:46:42.000","testgsen.starbucks.com","cname","testwww.starbucks.com","201908"
"2019-08-24 19:48:12.000","testhken.starbucks.com","cname","testwww.starbucks.com","201908"
"2019-08-24 19:48:07.000","testhkzh.starbucks.com","cname","testwww.starbucks.com","201908"
"2019-08-24 19:46:23.000","testhost.openapi.starbucks.com","a","98.99.252.16","201908"
"2019-08-24 19:46:31.000","test20.openapi.starbucks.com","cname","sbux-oapi-dev-develop.apigee.net","201908"
"2019-08-24 19:49:50.000","test3.openapi.starbucks.com","cname","sbux-oapi-dev-develop.apigee.net","201908"
"2019-08-24 20:02:08.000","test4.openapi.starbucks.com","cname","sbux-oapi-dev-develop.apigee.net","201908"
"2019-08-24 19:44:48.000","test5.openapi.starbucks.com","cname","sbux-oapi-dev-develop.apigee.net","201908"
"2019-08-24 19:43:53.000","test6.openapi.starbucks.com","cname","sbux-oapi-dev-develop.apigee.net","201908"
"2019-08-24 19:43:44.000","test7.openapi.starbucks.com","cname","sbux-integration-oapi.dn.apigee.net","201908"
"2019-08-24 19:46:27.000","test8.openapi.starbucks.com","cname","sbux-oapi-dev-develop.apigee.net","201908"
"2019-08-24 19:44:48.000","test8securepostback.openapi.starbucks.com","a","98.99.254.238","201908"
